mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
27	25	74	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	5/_			
27	25	74	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12			1/8	2/3	243									
27	25	223/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12			1/8	2/3	244									
27	25	224/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12			1/8	2/3	245									
27	25	75	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/8	7	h3_		
27	25	75	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	246									
27	25	226/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	247									
27	25	227/3	0.0	2/3	2/3	FiguredBass	3/4	2	1	0										1/12	5/			
27	25	227/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	248									
28	26	76	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	249									
28	26	76	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	250	ornamentMordent								
28	26	77	0.0	1/4	1/4	StaffText	3/4	1	1	0							)							
28	26	77	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	251									
28	26	77	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	252									
28	26	78	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	253									
28	26	76	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	254									13
28	26	229/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	255									13
28	26	230/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	256									13
28	26	77	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12			1/8	2/3	257									13
28	26	232/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12			1/8	2/3	258									13
28	26	233/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12			1/8	2/3	259									
28	26	78	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	5/_			
28	26	78	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	260									
28	26	235/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	261									
28	26	236/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	262									
29	27	79	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	263									14
29	27	319/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	264									14
29	27	639/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	265									
29	27	80	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	266									15
29	27	81	0.75	1/2	1/2	Chord	3/4	1	1	3/16			1/8	3/2	267	ornamentShortTrill								
29	27	327/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	268									
29	27	79	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	7_			
29	27	79	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	269									
29	27	238/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	270									
29	27	239/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	271									
29	27	80	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6_			
29	27	80	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12			1/8	2/3	272									
29	27	241/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12			1/8	2/3	273									
29	27	242/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12			1/8	2/3	274									
29	27	81	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	5/_			
29	27	81	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	275									
29	27	244/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	276									
29	27	245/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	277									
30	28	82	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	278									
30	28	82	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	279	ornamentMordent								
30	28	83	0.0	1/4	1/4	StaffText	3/4	1	1	0							)							
30	28	83	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	280									
30	28	83	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	281									
30	28	84	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	282									
30	28	82	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	283									
30	28	165/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	284									
30	28	83	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	285									
30	28	167/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	286									
30	28	84	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	287									
30	28	169/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	288									
31	29	85	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	289	ornamentMordent								
31	29	173/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	290									
31	29	87	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	291									
31	29	175/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	292									
31	29	85	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	293									
31	29	171/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	294									
31	29	86	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	295									
31	29	173/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	296									
31	29	87	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	297									
31	29	175/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	298									
32	30	88	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	299	ornamentShortTrill								
32	30	179/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	300									
32	30	90	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	301									
32	30	88	0.0	0	0	FiguredBass	3/4	2	1	0										1/8	h3			
32	30	88	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	302									
32	30	177/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	303									
32	30	89	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	304									
32	30	179/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	305									
32	30	90	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	5/			
32	30	90	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	306									
33	31	91	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	307									16
33	31	183/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24			1/16	2/3	308									16
33	31	275/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24			1/16	2/3	309									16
33	31	551/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24			1/16	2/3	310									16
33	31	92	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	311	ornamentShortTrill								16
33	31	187/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24			1/16	2/3	312									16
33	31	281/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24			1/16	2/3	313									16
33	31	563/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24			1/16	2/3	314									
33	31	91	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	7	h3		
33	31	91	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	315									
33	31	92	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	316									
33	31	93	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6	5		
33	31	93	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	317									
34	32	94	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	318	ornamentShortTrill								
34	32	95	0.0	1/4	1/4	StaffText	3/4	1	1	0							)							
34	32	95	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	319									
34	32	96	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	320									
34	32	94	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	321									
34	32	95	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	_			
34	32	95	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	322									
34	32	191/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	323									
34	32	96	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	b3_			
34	32	96	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	324									
34	32	193/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	325									
35	33	97	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	326									
35	33	98	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	327									17
35	33	99	0.75	1/2	1/2	Chord	3/4	1	1	3/16			1/8	3/2	328	ornamentShortTrill								
35	33	399/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	329									
35	33	97	0.0	0	0	FiguredBass	3/4	2	1	0										3/4	5/_			
35	33	97	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	330									
35	33	195/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	331									
35	33	98	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	332									
35	33	197/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	333									
35	33	99	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	334									
35	33	199/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	335									
36	34	100	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	336									
36	34	100	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	337	ornamentMordent								
36	34	203/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	338									
36	34	102	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	339	ornamentShortTrill								
36	34	100	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	340									
36	34	201/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	341									
36	34	101	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6_			
36	34	101	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	342									
36	34	203/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	343									
36	34	102	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	344									
36	34	307/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	345									
36	34	308/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	346									
37	35	103	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	347									
37	35	104	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	348									
37	35	104	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	349	ornamentMordent								18
37	35	211/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24			1/16	2/3	350									18
37	35	317/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24			1/16	2/3	351									18
37	35	635/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24			1/16	2/3	352									
37	35	103	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6_			
37	35	103	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	353									
37	35	310/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	354									
37	35	311/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	355									
37	35	104	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	5/_			
37	35	104	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12			1/8	2/3	356									
37	35	313/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12			1/8	2/3	357									
37	35	314/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12			1/8	2/3	358									
37	35	105	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	7			
37	35	105	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	359									
38	36	106	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	360	ornamentShortTrill								
38	36	107	0.0	1/4	1/4	StaffText	3/4	1	1	0							)							
38	36	107	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	361									
38	36	108	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	362									
38	36	106	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	363									
38	36	107	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	364									
38	36	215/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	365									
38	36	108	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6			
38	36	108	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	366									
39	37	109	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	367									19
39	37	110	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	368	ornamentShortTrill								
39	37	111	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	369									
39	37	109	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6	4	3_	
39	37	109	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	370									
39	37	328/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	371									
39	37	329/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	372									
39	37	110	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6	4_		
39	37	110	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12			1/8	2/3	373									
39	37	331/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12			1/8	2/3	374									
39	37	332/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12			1/8	2/3	375									
39	37	111	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	4+_			
39	37	111	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	376									
39	37	334/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	377									
39	37	335/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	378									
40	38	112	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	379									
40	38	113	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	380	ornamentShortTrill								
40	38	114	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura		1/8	1	381									
40	38	114	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	382	ornamentMordent								
40	38	112	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6_			
40	38	112	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	383									
40	38	337/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	384									
40	38	338/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	385									
40	38	113	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6	4	3_	
40	38	113	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12			1/8	2/3	386									
40	38	340/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12			1/8	2/3	387									
40	38	341/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12			1/8	2/3	388									
40	38	114	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6_			
40	38	114	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	389									
40	38	343/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	390									
40	38	344/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	391									
41	39	115	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	392									
41	39	116	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	393									
41	39	116	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	394									
41	39	116	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	395									20
41	39	235/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	396									20
41	39	471/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	397									
41	39	115	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6	5_		
41	39	115	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	398									
41	39	346/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	399									
41	39	347/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	400									
41	39	116	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6	4	3_	
41	39	116	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12			1/8	2/3	401									
41	39	349/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12			1/8	2/3	402									
41	39	350/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12			1/8	2/3	403									
41	39	117	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6	5_		
41	39	117	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	404									
41	39	352/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	405									
41	39	353/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	406									
42	40	118	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	407	ornamentShortTrill								
42	40	119	0.0	1/4	1/4	StaffText	3/4	1	1	0							)							
42	40	119	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	408									
42	40	120	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	409									
42	40	118	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	410									
42	40	119	0.75	1/4	1/4	Chord	3/4	2	1	3/16			1/8	3/2	411									
42	40	479/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	412									
42	40	120	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6	3_		
42	40	120	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	413									
42	40	361/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	414									
42	40	362/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	415									
43	41	121	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	416									21
43	41	122	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	417	ornamentShortTrill								
43	41	123	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	418									
43	41	121	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6	3_		
43	41	121	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	419									
43	41	364/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	420									
43	41	365/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	421									
43	41	122	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6	b3_		
43	41	122	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12			1/8	2/3	422									
43	41	367/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12			1/8	2/3	423									
43	41	368/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12			1/8	2/3	424									
43	41	123	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6	3_		
43	41	123	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	425									
43	41	370/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	426									
43	41	371/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	427									
44	42	124	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	428									
44	42	125	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	429	ornamentShortTrill								
44	42	126	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura		1/8	1	430									
44	42	126	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	431	ornamentMordent								
44	42	124	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6	3_		
44	42	124	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	432									
44	42	373/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	433									
44	42	374/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	434									
44	42	125	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6	4	3_	
44	42	125	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12			1/8	2/3	435									
44	42	376/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12			1/8	2/3	436									
44	42	377/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12			1/8	2/3	437									
44	42	126	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6_			
44	42	126	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	438									
44	42	379/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	439									
44	42	380/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	440									
45	43	127	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	441									22
45	43	255/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24			1/16	2/3	442									22
45	43	383/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24			1/16	2/3	443									22
45	43	767/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24			1/16	2/3	444									
45	43	128	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	445	ornamentShortTrill								
45	43	259/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	446									
45	43	127	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6	5		
45	43	127	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	447									
45	43	128	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	_			
45	43	128	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	448									
45	43	129	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	7			
45	43	129	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	449									
46	44	130	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	450									
46	44	130	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	451									
